CountryName,CountryCode,Date,S1_School closing,S1_IsGeneral,S1_Notes,S2_Workplace closing,S2_IsGeneral,S2_Notes,S3_Cancel public events,S3_IsGeneral,S3_Notes,S4_Close public transport,S4_IsGeneral,S4_Notes,S5_Public information campaigns,S5_IsGeneral,S5_Notes,S6_Restrictions on internal movement,S6_IsGeneral,S6_Notes,S7_International travel controls,S7_Notes,S8_Fiscal measures,S8_Notes,S9_Monetary measures,S9_Notes,S10_Emergency investment in health care,S10_Notes,S11_Investment in Vaccines,S11_Notes,ConfirmedCases,ConfirmedDeaths,StringencyIndex,
Liechtenstein,LIE,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,,"	"
Sri Lanka,LKA,20200318,2,1,"https://www.newsfirst.lk/2020/03/12/schools-closed-till-april-20th-no-tution-classes-till-march-26th/
https://colombogazette.com/2020/03/12/government-schools-to-be-closed-till-april/",2,1,Sri Lanka declares three-day public holiday due to concerns over virus; Tweet from president: https://twitter.com/GotabayaR/status/1239723045004038145; https://www.thestar.com.my/news/regional/2020/03/15/sri-lanka-declares-public-holiday-due-to-concerns-over-virus;,2,,,0,,Disinfectant scheme for public transport,1,1,Government announcements,2,0,Police imposes local curfew in Puttalam on the 18th of March; https://economynext.com/sri-lanka-declares-curfew-to-fight-coronavirus-in-puttalam-59868/;  http://www.colombopage.com/archive_20A/Mar18_1584542483CH.php; http://www.dailynews.lk/2020/03/18/local/214749/curfew-puttalam,2,Quarantine for high risk countries (http://web.archive.org/web/20200322173523/https://economynext.com/sri-lanka-airport-allowing-ferry-flights-outbound-passengers-cargo-60971/),0,,6,"Sri Lanka Cuts Key Interest Rates by 25 Bps to 6.25% Sri Lanka's central bank slashed its benchmark interest rate by 25 bps to 6.25% at an emergency March meeting, in a bid to support economic activity following the rapid spread of the COVID-19 pandemic. The Central Bank also noted that is working closely with the government to ensure coordinated fisccal and monetary policy responses to mitigate the economic impact of the virus. The Standing Lending Facility Rate (SLFR) was also cut to 7.25%. (https://tradingeconomics.com/sri-lanka/interest-rate)",0,,0,,29,0,71,"	"
Lithuania,LTU,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,,"	"
Luxembourg,LUX,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,1,,"	"
Latvia,LVA,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,0,,"	"
Macao,MAC,20200318,2,1,,0,0,,2,1,,,,,1,1,,1,1,,3,"All travellers from overseas countries will be prohibited from entering Macao, starting after the stroke of midnight on Wednesday (18 March). [https://news.gov.mo/detail/en/N20CQbWKUo?4]",,,,,,,,,,,67,"	"
Morocco,MAR,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,1,,"	"
Monaco,MCO,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,,"	"
Moldova,MDA,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0,,"	"
Maldives,MDV,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,,"	"
Mexico,MEX,20200318,0,0,,2,1,The judicial power will suspend sessions from 18 march and until April 19 [https://www.milenio.com/policia/coronavirus-mexico-,,,,,,,,,,,,,,,,,,,,,,,82,0,14,"	"
Macedonia,MKD,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,,"	"
Malta,MLT,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,,"	"
Myanmar,MMR,20200318,1,0,,0,0,,1,,,2,1,,1,1,,0,0,,2,,69985373,Myanamr gov. annouced that it has established ther revolving fund (MMK 100 billions) to provide one-year loans with 1 percent ,8,,,No publicy available data on emergency health spending.,0,,0,0,48,"	"
Montenegro,MNE,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,"	"
Mongolia,MNG,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,"	"
Mauritania,MRT,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,"	"
Malaysia,MYS,20200318,2,1,,2,1,,2,1,,0,0,,1,1,"Ministry of Health has been issuing updates, guidance and infographics since around the time of the 1st case on 23 Jan 2020 [https://web.archive.org/save/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan-infografik; https://twitter.com/KKMPutrajaya; https://m.facebook.com/kementeriankesihatanmalaysia/] ",2,1,,3,,,,2.5,https://web.archive.org/web/20200327002900/https://www.bnm.gov.my/index.php?csrf=&ch=mone&pg=mone_opr_stmt&lang=en&yearfr=2020,,,,,553,0,86,"	"
Namibia,NAM,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,"	"
Nigeria,NGA,20200318,0,,,0,,,2,0,"Lagos state bans religious gathering of over 50 people- https://web.archive.org/web/20200323025613/https://www.channelstv.com/2020/03/18/lagos-state-bans-religious-gathering-of-over-50-people/

https://twitter.com/followlasg/status/1240384381077913602",0,,,1,1,,1,,Social distancing; Avoid all non-essential trips,1,,,,5,https://www.cbn.gov.ng/Out/2020/FPRD/CBN%20POLICY%20MEASURES%20IN%20RESPONSE%20TO%20COVID-19%20OUTBREAK%20AND%20SPILLOVERS.pdf,,,,,2,0,33,"	"
Nicaragua,NIC,20200318,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,"	"
Netherlands,NLD,20200318,2,1,Until at least 06/04 all educational institutions close. /web/20200322224004/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/15/aanvullende-maatregelen-onderwijs-horeca-sport,2,1,"All restaurants and pubs close until at least 06/04, as well as fitnessclubs, sauna's, sexclubs, and coffeeshops. Rest of population recommended to work from home. /web/20200322224004/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/15/aanvullende-maatregelen-onderwijs-horeca-sport",2,1,All events >100 people  /web/20200322224611/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/12/nieuwe-maatregelen-tegen-verspreiding-coronavirus-in-nederland,0,,,1,1,Try to stay 1.5 meters away from other people https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/16/wat-betekent-afstand-houden-vanwege-het-coronavirus,1,1,Stay home if you have any symptoms  /web/20200322224611/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/12/nieuwe-maatregelen-tegen-verspreiding-coronavirus-in-nederland,3,All non-EU citizens /web/20200322223635/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/18/nederland-sluit-de-grenzen-voor-mensen-van-buiten-europa,0,"No number available, but for those affected there are 1. Wage subsidies, 2. Direct monetary support for small business up to minimum income 3. Leniency in payment of tax and fines, 4. Greater provisions for loans through government, 5. Microfinance interest reduction, 6. Government guarantees loans for work capital in agricultural sector, and announces further measures will be taken /web/20200322223813/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/17/coronavirus-kabinet-neemt-pakket-nieuwe-maatregelen-voor-banen-en-economie",0,,0,,0,,1413,24,81,"	"
Norway,NOR,20200318,2,1,"Closure of all kindergartens, schools, universities except for primary school children of parents who work in the health and care industries. https://web.archive.org/web/20200322181507/https://www.helsedirektoratet.no/nyheter/helsedirektoratet-har-vedtatt-omfattende-tiltak-for-a-hindre-spredning-av-covid-25",1,1,Working from home reccomended. https://web.archive.org/save/https://www.helsedirektoratet.no/nyheter/anbefaler-tiltak-for-a-redusere-antall-reisende-i-rush-tiden,2,1,No events for over 100 people and all sports events banned. https://web.archive.org/web/20200322181507/https:/www.helsedirektoratet.no/nyheter/helsedirektoratet-har-vedtatt-omfattende-tiltak-for-a-hindre-spredning-av-covid-25,1,1,Public transport is maintained so that people with critical social functions can get to and from work. Non-essential travel should be avoided https://web.archive.org/web/20200322181507/https:/www.helsedirektoratet.no/nyheter/helsedirektoratet-har-vedtatt-omfattende-tiltak-for-a-hindre-spredning-av-covid-25,1,1,https://web.archive.org/save/https://www.fhi.no/en/op/novel-coronavirus-facts-advice/facts-and-general-advice/advice-and-information-to-public/,2,0,"All people from southern Norway arriving in Lofoten, Vester?•len, and Troms??, also the regions inside the Arctic Circle, must quarantine for 2-weeks. https://web.archive.org/save/https://www.euractiv.com/section/coronavirus/short_news/norway-update-covid-19/",3,The Government have closes the border to foreign nationals who lack a Noweigan residence permit.¬† https://web.archive.org/web/20200322170607/https://www.regjeringen.no/en/aktuelt/stricter-border-controls-being-introduced/id2693624/,81040000,'A compensation scheme for cultural life which will amount to about NOK 300 million and a similar one for sport and voluntary sector activities of about NOK 600 million. The scheme is intended to compensate for loss of income from ticket sales and participation fees as well as additional expenses associated with events that have had to be cancelled or postponed due to the coronavirus.' https://web.archive.org/web/20200322175227/https://www.regjeringen.no/en/aktuelt/large-compensation-scheme-for-culture-voluntary-sector-and-sport/id2693889/,1,Policy rate reduced from 1.5% to 1%. https://web.archive.org/save/https://www.norges-bank.no/en/topics/Monetary-policy/Monetary-policy-meetings/2020/march-2020/,,,,,1169,3,86,"	"
Nepal,NPL,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,"	"
New Zealand,NZL,20200318,,,,,,,,,,,,,1,1,"17th March Onwards--> Unite against covid 19 Public Information campaign, website updated 17th March
https://web.archive.org/web/20200326111917/https://covid19.govt.nz/how-were-uniting/",,,,,,,,,,,,,,20,0,14,"	"
Oman,OMN,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,,"	"
Pakistan,PAK,20200318,2,1,,0,,,2,1,,0,,,0,,,2,0,,3,,0,,0,,0,,0,,187,0,52,"	"
Panama,PAN,20200318,2,,,2,1,,2,1,,2,1,,1,1,,1,1,,3,,0,,0,,0,,0,,69,1,90,"	"
Peru,PER,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,0,,"	"
Philippines,PHL,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,12,,"	"
Poland,POL,20200318,2,1,,0,,,2,1,,0,,,1,1,,1,1,,3,,50740292000,"Poland announces a large economic package of 212 billion zloty, with measures targeted at workers and businesses of all sizes; the package includes various new loan programs, salary support for firms, and tax breaks: https://www.gov.pl/web/koronawirus/tarcza-antykryzysowa-ma-ochronic-firmy-i-pracownikow-przed-skutkami-epidemii-koronawirusa",1,"'Poland‚Äôs central bank cut its benchmark interest rate to 1.0% from 1.5% on Tuesday in response to the coronavirus pandemic, its first reduction since March 2015' https://www.reuters.com/article/poland-rates-idUSL8N2BA6YP",0,,0,,177,4,67,"	"
Portugal,PRT,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,0,,"	"
Paraguay,PRY,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,,"	"
Palestine,PSE,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,0,,"	"
Qatar,QAT,20200318,2,1,All schools and universities (https://www.aljazeera.com/news/2020/03/qatar-bans-travellers-14-countries-coronavirus-concerns-200309060851684.html),2,1,"80% government workers ordered to work from home, closure of all shops and bank branches, except food and pharmacy (https://www.aljazeera.com/news/2020/03/coronavirus-cases-qatar-related-migrant-workers-200318191539620.html)",2,0,Complete closure of mosques (https://english.alarabiya.net/en/News/gulf/2020/03/17/Qatar-closes-mosques-suspends-prayers-due-to-coronavirus.html) including compulsary 5 daily prayers and Friday prayers,2,1,"Lolwah al Khater said, the public transportation, including Doha Metro and Karwa buses, will cease to operate from tonight at 10 pm.(http://web.archive.org/web/20200323111306/http://www.qatar-tribune.com/Latest-News/ArtMID/423/ArticleID/28781/covid-19-qatar-stops-all-incoming-flights-shuts-all-public-transport-services)",1,1,"Informing public about the steps it has taken, screening in place, testing etc. @MOPHQatar has videos, updates and live feeds",2,1,,3,"On March 15, Qatar said it would ban inbound flights, except for cargo and transit flights, starting from March 18. The entry ban does not apply to Qatari citizens. https://web.archive.org/web/20200326164646/https://www.aljazeera.com/news/2020/03/coronavirus-travel-restrictions-border-shutdowns-country-200318091505922.html",0,,3,"The Qatar Central Bank (QCB) announced on Monday that it reduced its deposit rate (QCBDR) by 50 bps to 1.00%, lending rate (QCBLR) by 100bps to 2.50%, and the QCB repurchase rate (Repo) by 50 bps to 1.00%.(https://www.gulf-times.com/story/658563/Qatar-Central-Bank-lowers-interest-rates)",0,,0,,439,0,95,"	"
Romania,ROU,20200318,2,1,,1,1,,2,1,,0,,,1,1,"Starting on 25/02/2020, an online information campaign was launched on the official Government of Romania Facebook page on the 'Prevention and limitation of eventual infection with coronavirus'. New, updated information has since been provided daily on the facebook page (https://www.facebook.com/guv.ro). 

On the 24/02/2020, this campaign was announced: 'The information campaign of the population regarding the infection with COVID-19 will be extended, as well as the individual and collective prevention measures which should be taken and a daily newscast will be drafted regarding the development at international level and possible additional measures taken by the Romanian authorities' (https://www.nineoclock.ro/2020/02/24/pm-designate-orban-urges-romanians-to-learn-about-coronavirus-from-official-sources-only/) ",1,1,,2,"The Romanian authorities updated the list of countries to which these restrictions apply on Sunday, March 15. Thus, the 14-day institutionalized quarantine has been maintained for people traveling to Romania from Italy, Iran, China‚Äôs Hubei region and South Korea‚Äôs Daegu city and Cheongdo county.
Meanwhile, the mandatory self-isolation measure will apply to people coming from Austria, Belgium, South Korea, Denmark, Switzerland, France, Germany, Japan, UK, Norway, Netherlands, China, Spain, the US, and Sweden
https://web.archive.org/web/20200326171420/https://www.romania-insider.com/coronavirus-romania-travel-restrictions-march-16
",0,,3,,24236047,"Romanian government orders protective gear, test kits, and hospital supply worth 1,1 billion Lei from China: https://adz.ro/inland/artikel-inland/artikel/erste-unternehmen-stellen-produktion-auf-schutzkleidung-und-biozide-um",0,,184,0,71,"	"
Russia,RUS,20200318,1,0,,0,,,2,1,,0,,,1,1,,2,1,,3,,0,,6,,0,,0,,93,0,62,"	"
Rwanda,RWA,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,,"	"
Saudi Arabia,SAU,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,0,,"	"
Sudan,SDN,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,"	"
Senegal,SEN,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0,,"	"
Singapore,SGP,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,0,,"	"
El Salvador,SLV,20200318,2,1,,,,,2,1,,,,,,,,,,,2,,,,,,,,,,,,38,"	"
San Marino,SMR,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,9,,"	"
Somalia,SOM,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,"	"
Serbia,SRB,20200318,2,1,,1,1,,2,1,,0,,,1,1,,2,1,,3,,0,"National Bank of Serbia put a moratorium on interest rates for paying bills in February, March and April. https://www.b92.net/eng/news/society.php?yyyy=2020&mm=03&dd=17&nav_id=108135",2,,0,Salaries for health care workers will be increased by 10 percent from April 1; https://www.b92.net/eng/news/society.php?yyyy=2020&mm=03&dd=17&nav_id=108135,0,,57,0,81,"	"
Slovak Republic,SVK,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,0,,"	"
Slovenia,SVN,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,0,,"	"
Sweden,SWE,20200318,0,,,0,,,2,1,,0,,,1,1,"The Public Health Agency of Sweden released a video on protection against infection on 9/03/2020. Since then, they have regularly updated their website with FAQs about covid-19 (https://www.folkhalsomyndigheten.se/the-public-health-agency-of-sweden/communicable-disease-control/covid-19/) and information available in different languages (https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/skydda-dig-och-andra/information-pa-olika-sprak/)",0,,,0,,0,,,,0,,0,,1121,7,29,"	"
Swaziland,SWZ,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,"	"
Seychelles,SYC,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,"	"
Syria,SYR,20200318,2,1,"https://www.sana.sy/en/?p=188258 'The precautionary steps, included suspending universities, schools, and institutes as of 14/03/2020 to 02/04/2020, reducing in work hours at administrative public sector establishments to around 40%, suspending handprint sign-in for a month.'",0,,,1,1,"https://www.sana.sy/en/?p=188330 'Faroun underlined the necessity of citizens being cautious and avoiding gatherings and children‚Äôs playgrounds, in addition to committing to proper hygiene rules.'",0,,"Disinfection of buses for use of the public, implying the active use of public transportation as of Mar 18 (Ben). https://www.sana.sy/en/?p=188436",1,1,,0,,"Between Mar 14's 'no land travel restrictions' and Mar 20 calls for 'voluntary isolation' I didn't find statements on change of policy, so I assume it remains 0. (Ben)",2,"'implementing preemptive quarantine procedures for 14 days for the arrivals from these countries [in which a state of epidemic is declared].' - phrasing is unclear on whether it's an actual ban ('suspend traveling to and from') or quarantine; since on Mar 20 there was a declaration of a ban, I define this stage as quarantine (Ben). https://www.sana.sy/en/?p=187800",,,,,,,,,,,48,"	"
Togo,TGO,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,"	"
Thailand,THA,20200318,2,1,Schools closed until further notice.  https://thailand.prd.go.th/ewt_news.php?nid=9155&filename=index#.XnGPQlYbgKA.twitter,2,0,Chon Buri & Nonthaburi provinces: Entertainment venues closed from 18 Mar to 31 Mar,2,0,,0,0,,1,1,,0,0,,2,https://ddc.moph.go.th/viralpneumonia/eng/file/situation/situation-no75-180363.pdf,0,,1,,0,,0,,177,1,57,"	"
Trinidad and Tobago,TTO,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,,"	"
Tunisia,TUN,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,,"	"
Turkey,TUR,20200318,2,1,https://www.middleeasteye.net/news/coronavirus-turkey-close-schools-universities-football-sports-games,1,1,"Erdogan advises working from home in speech.

source: https://www.al-monitor.com/pulse/originals/2020/03/erdogan-speech-coronavirus.html",2,0,,0,,,1,1,,0,,,3,,15400,"President Recep Tayyip Erdogan announced the package, which includes debt payment delays and tax cuts across various sectors, following a meeting on measures to counter the pandemic at Cankaya Palace in Ankara.
'Value added tax (VAT) on domestic airline flights has been cut to 1% from 18% for a period of three months,' Erdogan said.
He added that accommodation taxes will also not be applied until November.
Also, social security premiums and VAT deductions have been suspended for six months across various sectors, including retail, malls, iron-steel, automative, logistic and textile, he said.
Moreover, credit payments for firms who are facing cash flow disruptions due to coronavirus will be postponed for three months, he added.
'We will provide additional support to those companies when needed,' the president said.
He said credit payments of craftspeople and artisans to state lender Halkbank will also be delayed for three months without interest. 
In order to maintain capacity utilization rates, the government has decided to extend financial support to stocks for exporters, Erdogan added.
The country also doubled the credit guarantee fund's limit to 50 billion Turkish liras ($7.70 billion), up from 25 billion liras ($3.35 billion)

https://www.aa.com.tr/en/economy/turkey-unveils-154b-relief-package-for-coronavirus/1770966",,,,,,,47,0,62,"	"
Tanzania,TZA,20200318,2,1,"Tanzania has announced the closure of all schools as part of measures to curb the spread of coronavirus in the East African nation.
They will be shut from Wednesday for 30 days, Prime Minister Kassim Majaliwa said. -- https://www.ghanaweb.com/GhanaHomePage/africa/Tanzania-to-close-schools-over-coronavirus-896902; 'In a live television broadcasting, the Prime Minister, Kassim Majaliwa said tht the government has decided to temporarily close all schools from kindergarten to advanced levels for 30-days' -- https://www.eturbonews.com/567498/tanzania-tour-operators-government-devise-unified-response-to-covid-19-outbreak/ ; https://www.thecitizen.co.tz/news/-Tanzania-extends-school-closure-to-universities-due-to-virus-/1840340-5495352-qgiccoz/index.html",,,,2,1,"All public gatherings, excluding prayer, banned. https://web.archive.org/save/https://www.thenewhumanitarian.org/news/2020/03/24/coronavirus-tanzania-africa",0,,https://www.thecitizen.co.tz/news/1840340-5495526-agxcek/index.html?fbclid=IwAR2MN5Phdz7YlzofYZ4aWLXJohVhyFy09gp76k68vzOy6IdBqoiQ9Pvg51k,0,,,0,,,1,"'The Minister for Health, Community Development, Gender, Elderly and Children, Ms Ummy Mwalimu recently said authorities have expanded thermal screening facilities at all major airports.
The minister revealed that screening exercises for incoming passengers are conducted in major airports--Julius Nyerere International Airport (JNIA), Kilimanjaro Airport (KIA) and Mwanza Airport.
The minister said about 140 medical equipment had been installed at all major airports, borders and ports, and that medical experts have been trained to handle the screening process to reduce the risk of transmission from persons jetting in who might be infected.' -- https://allafrica.com/stories/202003140021.html",,,,,,,,,1,0,33,"	"
Uganda,UGA,20200318,0,1,,2,0,"targeted at merry-making facilities (the discos, the dances, bars, sports, music shows, cinemas and concerts)",2,1,"gvt prohibits religious gatherings, political and cultural mass gatherings, traditional weddings (more than 10 people)",0,1,recommendations for screening in public transportation (presidential speech: https://www.statehouse.go.ug/media/presidential-statements/2020/03/18/guidelines-avoiding-corona-virus-pandemic),1,1,"MoH information campaign, presidential address",0,1,"president encourages citizens to stay at home and avoid public transportation and crowded places. However, no restriction is discussed",2,"ongoing screening at Entebbe airport and other entry points, quarantaining for people from affected countries (14 days)",0,,0,,0,,0,,,,48,"	"
Ukraine,UKR,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,,"	"
Uruguay,URY,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0,,"	"
United States,USA,20200318,2,0,,0,1,,1,1,,0,1,,1,1,,1,1,"TRUMP 14/03: 'If you don't have to travel I wouldn't do it ... we want this thing to end.'
https://eu.usatoday.com/story/travel/airline-news/2020/03/14/coronavirus-travel-president-trump-adds-united-kingdom-ireland-fl 'CDC does not generally issue advisories or restrictions for travel within the United States.' 
CDC 'The CDC does not generally issue advisories or restrictions for travel within the United States.'
https://web.archive.org/web/20200322045144/https://www.cdc.gov/coronavirus/2019-ncov/travelers/travel-in-the-us.html",3,,0,,0,,0,,0,,4661,85,57,"	"
Uzbekistan,UZB,20200318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,,"	"
Venezuela,VEN,20200318,2,1,,2,1,Quarantine in the whole country,2,1,Quarantine in the whole country,2,1,Quarantine in the whole country,1,,,0,,,3,,,,,,,,,,33,0,79,"	"
Vietnam,VNM,20200318,2,1,,,,,1,,,,,,,,,,,,3,https://www.reuters.com/article/us-health-coronavirus-vietnam/vietnam-to-quarantine-all-u-s-european-asean-arrivals-government,,,,,,,,,61,0,33,"	"
South Africa,ZAF,20200318,2,1,,1,1,,2,1,Restaurants and pubs legally required to close by 6pm and have to have <50 patrons at any given time: https://www.iol.co.za/news/south-africa/coronavirus-govt-clamps-down-on-pubs-and-clubs-limits-patrons-to-50-and-declares-6pm-as-closing-time-45169939,0,,,1,1,,1,1,,3,,0,,6,,0,,0,,62,0,76,"	"
Zimbabwe,ZWE,20200318,0,0,,0,0,,2,0,"Some high profile public and sporting events cancelled '‚ÄúThe government has postponed the Zimbabwe International Trade Fair (ZITF), all previously scheduled national independence celebrations and international sporting events on hold until the coronavirus threat dissipates‚Äù, Mnangagwa said.' https://web.archive.org/web/20200325170213/https://www.africanews.com/2020/03/17/despite-zero-case-zimbabwe-declares-national-emergency-over-covid-19/ . See also https://web.archive.org/web/20200325170540/https://www.businesslive.co.za/bd/world/africa/2020-03-17-zimbabwe-cancels-biggest-trade-fair-to-stave-off-coronavirus/",0,0,,0,0,,0,0,,1,"'While all ports of entry would remain open, there would be strict screening of all those entering the country, Mnangagwa said.'  https://web.archive.org/web/20200325170540/https://www.businesslive.co.za/bd/world/africa/2020-03-17-zimbabwe-cancels-biggest-trade-fair-to-stave-off-coronavirus/",,,,,,,,,,,14,"	"
